노선,승차승객,하차승객,총 승객,승차-하차,월,일,요일
4,8340,8148,16488,192,9,7,2
25,3013,3101,6114,-88,9,7,2
6,20407,20736,41143,-329,9,7,2
19,1117,1018,2135,99,9,7,2
9,12285,12294,24579,-9,9,7,2
4,14958,15690,30648,-732,9,7,2
8,32313,31414,63727,899,9,7,2
4,31607,34345,65952,-2738,9,7,2
10,2713,2693,5406,20,9,7,2
14,32683,31829,64512,854,9,7,2
1,59675,67866,127541,-8191,9,7,2
5,4165,4738,8903,-573,9,7,2
19,4960,4896,9856,64,9,7,2
5,1,0,1,1,9,7,2
2,40185,37780,77965,2405,9,7,2
8,19955,18703,38658,1252,9,7,2
11,41294,43616,84910,-2322,9,7,2
1,24396,25600,49996,-1204,9,7,2
4,4690,4571,9261,119,9,7,2
4,11216,11604,22820,-388,9,7,2
16,3788,3762,7550,26,9,7,2
18,9976,10047,20023,-71,9,7,2
4,4190,4200,8390,-10,9,7,2
2,6908,6285,13193,623,9,7,2
14,13439,12154,25593,1285,9,7,2
18,13224,10923,24147,2301,9,7,2
4,26464,28196,54660,-1732,9,7,2
19,5158,4494,9652,664,9,7,2
25,369,337,706,32,9,7,2
11,11213,11144,22357,69,9,7,2
11,4561,4192,8753,369,9,7,2
21,9111,8959,18070,152,9,7,2
2,10296,10526,20822,-230,9,7,2
12,59,47,106,12,9,7,2
14,8221,7780,16001,441,9,7,2
6,12399,11477,23876,922,9,7,2
24,4194,4346,8540,-152,9,7,2
4,5137,4398,9535,739,9,7,2
9,7011,7030,14041,-19,9,7,2
12,17530,18649,36179,-1119,9,7,2
4,5019,5826,10845,-807,9,7,2
1,19053,15093,34146,3960,9,7,2
12,11297,11073,22370,224,9,7,2
1,3444,3528,6972,-84,9,7,2
1,2936,3008,5944,-72,9,7,2
6,6662,6534,13196,128,9,7,2
25,1776,1843,3619,-67,9,7,2
11,35879,42822,78701,-6943,9,7,2
4,16815,16551,33366,264,9,7,2
25,761,774,1535,-13,9,7,2
16,8507,8242,16749,265,9,7,2
13,8058,7113,15171,945,9,7,2
23,12689,11914,24603,775,9,7,2
25,384,349,733,35,9,7,2
19,4867,4972,9839,-105,9,7,2
23,12837,12058,24895,779,9,7,2
12,9351,8636,17987,715,9,7,2
5,15517,14704,30221,813,9,7,2
19,3316,2988,6304,328,9,7,2
5,4988,5277,10265,-289,9,7,2
13,3791,3019,6810,772,9,7,2
1,26400,26438,52838,-38,9,7,2
2,11994,12120,24114,-126,9,7,2
4,7161,7229,14390,-68,9,7,2
1,15079,14996,30075,83,9,7,2
1,47622,49762,97384,-2140,9,7,2
12,2279,1848,4127,431,9,7,2
5,19420,19015,38435,405,9,7,2
11,10094,9861,19955,233,9,7,2
12,20061,21295,41356,-1234,9,7,2
1,19436,20681,40117,-1245,9,7,2
18,6568,6052,12620,516,9,7,2
10,1296,1131,2427,165,9,7,2
6,17675,17047,34722,628,9,7,2
10,2914,2944,5858,-30,9,7,2
3,8145,9163,17308,-1018,9,7,2
12,4568,3468,8036,1100,9,7,2
5,11797,12918,24715,-1121,9,7,2
17,27365,28274,55639,-909,9,7,2
14,3753,2894,6647,859,9,7,2
19,1118,1718,2836,-600,9,7,2
16,7401,7838,15239,-437,9,7,2
16,3732,3262,6994,470,9,7,2
19,6175,6571,12746,-396,9,7,2
19,8391,8028,16419,363,9,7,2
13,10714,10343,21057,371,9,7,2
2,12280,11365,23645,915,9,7,2
13,12,10,22,2,9,7,2
7,15341,18453,33794,-3112,9,7,2
1,77638,77682,155320,-44,9,7,2
1,16643,15960,32603,683,9,7,2
1,24292,24276,48568,16,9,7,2
2,5759,5591,11350,168,9,7,2
6,10363,10056,20419,307,9,7,2
6,2550,960,3510,1590,9,7,2
7,18890,17255,36145,1635,9,7,2
4,20849,20399,41248,450,9,7,2
22,6369,5400,11769,969,9,7,2
23,8062,8208,16270,-146,9,7,2
17,12363,12240,24603,123,9,7,2
21,10967,11334,22301,-367,9,7,2
18,20599,21949,42548,-1350,9,7,2
0,23141,24376,47517,-1235,9,7,2
14,12713,12103,24816,610,9,7,2
0,40239,39405,79644,834,9,7,2
2,10981,12555,23536,-1574,9,7,2
4,13519,13372,26891,147,9,7,2
0,28234,25539,53773,2695,9,7,2
0,25644,25558,51202,86,9,7,2
1,14814,16508,31322,-1694,9,7,2
9,4541,4777,9318,-236,9,7,2
14,21854,19830,41684,2024,9,7,2
23,10361,10404,20765,-43,9,7,2
18,16483,17907,34390,-1424,9,7,2
6,16415,14821,31236,1594,9,7,2
6,12478,11349,23827,1129,9,7,2
14,10770,9929,20699,841,9,7,2
25,6422,5999,12421,423,9,7,2
21,20189,21362,41551,-1173,9,7,2
9,12306,10804,23110,1502,9,7,2
6,11909,11538,23447,371,9,7,2
8,8774,8446,17220,328,9,7,2
5,11043,10940,21983,103,9,7,2
2,6071,5834,11905,237,9,7,2
25,62,76,138,-14,9,7,2
12,7558,7450,15008,108,9,7,2
11,1014,963,1977,51,9,7,2
11,2111,1826,3937,285,9,7,2
3,28863,31036,59899,-2173,9,7,2
5,4347,3712,8059,635,9,7,2
15,1732,1639,3371,93,9,7,2
11,7908,7159,15067,749,9,7,2
6,13164,12489,25653,675,9,7,2
7,15973,18316,34289,-2343,9,7,2
4,19873,19918,39791,-45,9,7,2
6,24176,24662,48838,-486,9,7,2
5,4144,4344,8488,-200,9,7,2
4,4469,4063,8532,406,9,7,2
6,21933,24391,46324,-2458,9,7,2
16,7822,7306,15128,516,9,7,2
0,25223,25507,50730,-284,9,7,2
12,17239,18968,36207,-1729,9,7,2
18,4956,4759,9715,197,9,7,2
15,1617,1675,3292,-58,9,7,2
10,3712,3390,7102,322,9,7,2
21,5928,6351,12279,-423,9,7,2
3,21831,23779,45610,-1948,9,7,2
15,1738,1543,3281,195,9,7,2
2,1,0,1,1,9,7,2
3,33100,33288,66388,-188,9,7,2
4,5504,5650,11154,-146,9,7,2
1,11450,12230,23680,-780,9,7,2
13,8935,8394,17329,541,9,7,2
24,1128,979,2107,149,9,7,2
6,10343,9808,20151,535,9,7,2
5,6453,7306,13759,-853,9,7,2
18,14943,14336,29279,607,9,7,2
15,3778,3521,7299,257,9,7,2
13,1795,1302,3097,493,9,7,2
10,5690,5797,11487,-107,9,7,2
25,946,992,1938,-46,9,7,2
15,7285,7142,14427,143,9,7,2
17,19733,19407,39140,326,9,7,2
11,14249,14286,28535,-37,9,7,2
11,4495,4365,8860,130,9,7,2
13,6225,5739,11964,486,9,7,2
6,20276,18784,39060,1492,9,7,2
4,6620,6265,12885,355,9,7,2
4,7798,7569,15367,229,9,7,2
4,4688,4632,9320,56,9,7,2
6,26717,28087,54804,-1370,9,7,2
2,1987,2067,4054,-80,9,7,2
5,10490,12024,22514,-1534,9,7,2
12,4637,4366,9003,271,9,7,2
21,11683,11467,23150,216,9,7,2
3,16914,15875,32789,1039,9,7,2
9,2848,2533,5381,315,9,7,2
1,15810,17888,33698,-2078,9,7,2
18,16712,17991,34703,-1279,9,7,2
1,33282,35683,68965,-2401,9,7,2
5,14234,14245,28479,-11,9,7,2
4,9239,8003,17242,1236,9,7,2
13,9498,9657,19155,-159,9,7,2
3,40078,38833,78911,1245,9,7,2
19,4512,4677,9189,-165,9,7,2
13,2037,2461,4498,-424,9,7,2
1,62037,65601,127638,-3564,9,7,2
16,11660,11530,23190,130,9,7,2
2,19965,18795,38760,1170,9,7,2
22,3861,3591,7452,270,9,7,2
4,31904,29394,61298,2510,9,7,2
5,14627,11005,25632,3622,9,7,2
11,9330,8797,18127,533,9,7,2
13,5055,4941,9996,114,9,7,2
23,18551,18722,37273,-171,9,7,2
25,32047,30176,62223,1871,9,7,2
12,14264,14081,28345,183,9,7,2
3,26612,28242,54854,-1630,9,7,2
13,3686,4022,7708,-336,9,7,2
5,8459,8017,16476,442,9,7,2
8,12131,11987,24118,144,9,7,2
22,4355,4296,8651,59,9,6,1
12,6921,6661,13582,260,9,6,1
7,8180,9088,17268,-908,9,6,1
2,9310,9334,18644,-24,9,6,1
11,18326,20937,39263,-2611,9,6,1
6,44888,45361,90249,-473,9,6,1
8,22821,21788,44609,1033,9,6,1
22,4341,4301,8642,40,9,6,1
13,6071,5593,11664,478,9,6,1
18,12553,13364,25917,-811,9,6,1
15,1357,1318,2675,39,9,6,1
14,5989,5569,11558,420,9,6,1
15,3026,2596,5622,430,9,6,1
1,73139,71208,144347,1931,9,6,1
6,16617,18526,35143,-1909,9,6,1
18,9674,10870,20544,-1196,9,6,1
4,18402,17723,36125,679,9,6,1
7,10446,10646,21092,-200,9,6,1
13,3308,2826,6134,482,9,6,1
1,26566,25354,51920,1212,9,6,1
4,4713,4441,9154,272,9,6,1
15,433,394,827,39,9,6,1
4,6561,6792,13353,-231,9,6,1
14,21403,20623,42026,780,9,6,1
18,4026,4043,8069,-17,9,6,1
8,2855,1968,4823,887,9,6,1
4,5890,5513,11403,377,9,6,1
4,10300,9820,20120,480,9,6,1
1,33912,36444,70356,-2532,9,6,1
6,13747,14155,27902,-408,9,6,1
16,6498,6446,12944,52,9,6,1
10,7738,7207,14945,531,9,6,1
17,1909,1908,3817,1,9,6,1
2,20806,21070,41876,-264,9,6,1
2,7372,7367,14739,5,9,6,1
16,11280,10212,21492,1068,9,6,1
4,9788,9626,19414,162,9,6,1
5,9500,9230,18730,270,9,6,1
19,4620,4194,8814,426,9,6,1
6,14741,13190,27931,1551,9,6,1
8,12476,15098,27574,-2622,9,6,1
2,37688,36667,74355,1021,9,6,1
21,8913,8379,17292,534,9,6,1
13,596,641,1237,-45,9,6,1
10,2183,2114,4297,69,9,6,1
5,18821,18112,36933,709,9,6,1
16,2411,3134,5545,-723,9,6,1
13,3746,3302,7048,444,9,6,1
4,14534,15479,30013,-945,9,6,1
6,12926,12822,25748,104,9,6,1
8,3056,3305,6361,-249,9,6,1
16,2271,2457,4728,-186,9,6,1
17,6543,5953,12496,590,9,6,1
11,7157,6679,13836,478,9,6,1
20,2500,2484,4984,16,9,6,1
4,12970,11673,24643,1297,9,6,1
11,2741,2480,5221,261,9,6,1
6,22188,22029,44217,159,9,6,1
12,9464,9112,18576,352,9,6,1
4,30463,32458,62921,-1995,9,6,1
5,9611,9022,18633,589,9,6,1
1,34251,38892,73143,-4641,9,6,1
2,15028,9809,24837,5219,9,6,1
11,18393,18784,37177,-391,9,6,1
1,57508,57511,115019,-3,9,6,1
18,2423,2307,4730,116,9,6,1
25,13468,13553,27021,-85,9,6,1
8,1569,1252,2821,317,9,6,1
5,7699,5824,13523,1875,9,6,1
18,4887,5068,9955,-181,9,6,1
1,23902,23222,47124,680,9,6,1
14,7417,7229,14646,188,9,6,1
2,20620,19646,40266,974,9,6,1
25,537,557,1094,-20,9,6,1
8,17668,19325,36993,-1657,9,6,1
6,15267,12122,27389,3145,9,6,1
4,11449,12111,23560,-662,9,6,1
11,7675,7444,15119,231,9,6,1
15,96,98,194,-2,9,6,1
4,9382,8834,18216,548,9,6,1
15,1522,1489,3011,33,9,6,1
13,5034,4930,9964,104,9,6,1
11,26974,27567,54541,-593,9,6,1
11,11320,11315,22635,5,9,6,1
13,6789,6822,13611,-33,9,6,1
2,7992,7392,15384,600,9,6,1
18,10017,9468,19485,549,9,6,1
4,8271,8523,16794,-252,9,6,1
3,22553,22705,45258,-152,9,6,1
15,217,226,443,-9,9,6,1
4,5447,5910,11357,-463,9,6,1
8,4772,7782,12554,-3010,9,6,1
16,5719,5137,10856,582,9,6,1
4,29400,27463,56863,1937,9,6,1
1,27341,26634,53975,707,9,6,1
6,16141,16913,33054,-772,9,6,1
19,2355,2604,4959,-249,9,6,1
2,27279,28163,55442,-884,9,6,1
6,12353,11094,23447,1259,9,6,1
11,10019,10818,20837,-799,9,6,1
7,5578,5738,11316,-160,9,6,1
15,2020,2029,4049,-9,9,6,1
3,1171,1001,2172,170,9,6,1
7,15297,13982,29279,1315,9,6,1
6,15326,15541,30867,-215,9,6,1
8,5519,4193,9712,1326,9,6,1
11,8414,8193,16607,221,9,6,1
8,26276,25721,51997,555,9,6,1
3,18479,21142,39621,-2663,9,6,1
6,19699,20803,40502,-1104,9,6,1
2,15934,14107,30041,1827,9,6,1
5,5575,4930,10505,645,9,6,1
12,4696,4365,9061,331,9,6,1
12,4772,3927,8699,845,9,6,1
6,19114,19907,39021,-793,9,6,1
13,4030,3535,7565,495,9,6,1
7,11117,10583,21700,534,9,6,1
19,111,75,186,36,9,6,1
4,16373,14650,31023,1723,9,6,1
3,8971,7875,16846,1096,9,6,1
20,3845,3622,7467,223,9,6,1
1,17831,21834,39665,-4003,9,6,1
8,19152,19691,38843,-539,9,6,1
11,7069,6556,13625,513,9,6,1
23,2277,1750,4027,527,9,6,1
17,2019,2118,4137,-99,9,6,1
6,8331,8255,16586,76,9,6,1
1,24282,24673,48955,-391,9,6,1
18,4714,4262,8976,452,9,6,1
20,2342,1857,4199,485,9,6,1
11,11544,12507,24051,-963,9,6,1
15,379,331,710,48,9,6,1
21,5014,4496,9510,518,9,6,1
2,9894,9237,19131,657,9,6,1
2,11551,11494,23045,57,9,6,1
23,13160,10049,23209,3111,9,6,1
5,9947,10515,20462,-568,9,6,1
12,3370,2924,6294,446,9,6,1
25,5600,5460,11060,140,9,6,1
12,6099,5837,11936,262,9,6,1
2,4844,5135,9979,-291,9,6,1
18,7439,6938,14377,501,9,6,1
25,11214,9896,21110,1318,9,6,1
1,1395,1445,2840,-50,9,6,1
12,6342,6013,12355,329,9,6,1
12,6740,4246,10986,2494,9,6,1
6,9446,10455,19901,-1009,9,6,1
25,2443,1883,4326,560,9,6,1
14,3201,3222,6423,-21,9,6,1
14,4216,3892,8108,324,9,6,1
2,6998,6987,13985,11,9,6,1
5,2761,2840,5601,-79,9,6,1
11,18955,19578,38533,-623,9,6,1
5,9703,8840,18543,863,9,6,1
0,10841,10088,20929,753,9,6,1
3,19164,19646,38810,-482,9,6,1
4,2751,3167,5918,-416,9,6,1
3,15173,13519,28692,1654,9,6,1
1,12299,14051,26350,-1752,9,6,1
2,10806,12336,23142,-1530,9,6,1
12,2357,2467,4824,-110,9,6,1
12,3095,2948,6043,147,9,6,1
5,7939,8016,15955,-77,9,6,1
0,7994,8148,16142,-154,9,6,1
14,15530,15527,31057,3,9,6,1
14,12941,12070,25011,871,9,6,1
3,1648,1525,3173,123,9,6,1
8,2654,1471,4125,1183,9,6,1
11,6152,6484,12636,-332,9,6,1
4,8211,8281,16492,-70,9,6,1
9,935,925,1860,10,9,6,1
8,13121,11800,24921,1321,9,6,1
5,14679,15904,30583,-1225,9,6,1
16,13884,12782,26666,1102,9,6,1
13,2859,2556,5415,303,9,6,1
1,21798,23756,45554,-1958,9,6,1
6,9775,9391,19166,384,9,6,1
4,10570,10927,21497,-357,9,6,1
16,8140,8068,16208,72,9,6,1
8,12533,12478,25011,55,9,6,1
23,7800,7908,15708,-108,9,6,1
6,13437,12525,25962,912,9,6,1
15,3923,3858,7781,65,9,6,1
4,6380,6078,12458,302,9,6,1
4,7398,6893,14291,505,9,6,1
4,14838,15106,29944,-268,9,6,1
5,14970,13185,28155,1785,9,6,1
25,7898,7657,15555,241,9,6,1
5,13958,14976,28934,-1018,9,6,1
12,9978,9931,19909,47,9,6,1
18,14142,13290,27432,852,9,6,1
18,3885,3919,7804,-34,9,6,1
2,12740,12147,24887,593,9,6,1
18,5046,4853,9899,193,9,6,1
6,10413,10250,20663,163,9,6,1
6,16710,16147,32857,563,9,6,1
3,22615,23289,45904,-674,9,6,1
4,8590,8952,17542,-362,9,6,1
11,10456,10372,20828,84,9,6,1
7,4472,3594,8066,878,9,6,1
18,19752,20388,40140,-636,9,6,1
4,17381,18464,35845,-1083,9,6,1
7,5990,5953,11943,37,9,6,1
2,3985,3945,7930,40,9,6,1
1,21792,22453,44245,-661,9,6,1
13,4732,4775,9507,-43,9,6,1
7,21765,23326,45091,-1561,9,6,1
18,15115,16138,31253,-1023,9,6,1
4,16272,16395,32667,-123,9,6,1
3,15799,15244,31043,555,9,6,1
3,26971,26409,53380,562,9,6,1
21,4315,4178,8493,137,9,6,1
6,6208,5867,12075,341,9,6,1
4,20328,21366,41694,-1038,9,6,1
1,16571,17035,33606,-464,9,6,1
4,7191,7450,14641,-259,9,6,1
12,9984,9683,19667,301,9,6,1
4,6670,6342,13012,328,9,6,1
24,994,1006,2000,-12,9,6,1
13,7242,6876,14118,366,9,6,1
23,9978,9897,19875,81,9,6,1
15,80,74,154,6,9,6,1
14,7023,6843,13866,180,9,6,1
5,2292,2205,4497,87,9,6,1
17,25823,25856,51679,-33,9,6,1
15,3162,2984,6146,178,9,6,1
11,13750,13630,27380,120,9,6,1
20,3005,2794,5799,211,9,6,1
6,7877,7869,15746,8,9,6,1
20,1830,2061,3891,-231,9,6,1
20,6516,7112,13628,-596,9,6,1
5,7853,7145,14998,708,9,6,1
22,1572,1544,3116,28,9,6,1
12,1527,1635,3162,-108,9,6,1
18,2638,2315,4953,323,9,6,1
7,9391,7855,17246,1536,9,6,1
18,2,0,2,2,9,6,1
24,1293,1264,2557,29,9,6,1
9,17796,18461,36257,-665,9,6,1
1,23875,22156,46031,1719,9,6,1
5,9131,8505,17636,626,9,6,1
14,8959,8172,17131,787,9,6,1
10,1944,1939,3883,5,9,6,1
14,31723,31518,63241,205,9,6,1
14,27068,28890,55958,-1822,9,6,1
22,6272,5916,12188,356,9,6,1
22,2498,2111,4609,387,9,6,1
5,4327,4283,8610,44,9,6,1
2,16219,17182,33401,-963,9,6,1
6,16269,16061,32330,208,9,6,1
1,35679,38199,73878,-2520,9,6,1
3,23186,19793,42979,3393,9,6,1
15,2521,2351,4872,170,9,6,1
19,4797,4069,8866,728,9,6,1
8,4155,3831,7986,324,9,6,1
21,15710,16977,32687,-1267,9,6,1
7,5185,5277,10462,-92,9,6,1
5,7395,6364,13759,1031,9,6,1
3,5316,5911,11227,-595,9,6,1
10,2460,2169,4629,291,9,6,1
1,49758,51264,101022,-1506,9,6,1
9,7448,7654,15102,-206,9,6,1
23,19665,19185,38850,480,9,6,1
22,2146,2233,4379,-87,9,6,1
22,2570,2620,5190,-50,9,6,1
9,7006,6579,13585,427,9,6,1
18,5433,5010,10443,423,9,6,1
3,19338,17974,37312,1364,9,6,1
6,12844,12478,25322,366,9,6,1
21,16317,16572,32889,-255,9,6,1
25,5601,5397,10998,204,9,6,1
6,16903,16192,33095,711,9,6,1
5,9404,10985,20389,-1581,9,6,1
1,14395,13931,28326,464,9,6,1
5,6846,6385,13231,461,9,6,1
4,15117,13629,28746,1488,9,6,1
15,213,222,435,-9,9,6,1
5,13043,12014,25057,1029,9,6,1
8,6822,7264,14086,-442,9,6,1
20,2386,2906,5292,-520,9,6,1
13,2577,2483,5060,94,9,6,1
4,20568,21415,41983,-847,9,6,1
11,1305,1156,2461,149,9,6,1
12,2802,2179,4981,623,9,6,1
20,7043,6869,13912,174,9,6,1
1,46645,45453,92098,1192,9,6,1
18,10910,11021,21931,-111,9,6,1
16,6287,6136,12423,151,9,6,1
0,37357,38248,75605,-891,9,6,1
11,3320,1434,4754,1886,9,6,1
3,10530,14192,24722,-3662,9,6,1
13,4289,5459,9748,-1170,9,6,1
20,2483,2634,5117,-151,9,6,1
20,3027,2593,5620,434,9,6,1
11,7223,6867,14090,356,9,6,1
1,21139,21183,42322,-44,9,6,1
18,23031,23529,46560,-498,9,6,1
5,13092,13656,26748,-564,9,6,1
12,8383,9211,17594,-828,9,6,1
11,9447,8430,17877,1017,9,6,1
9,8508,7542,16050,966,9,6,1
7,7465,8578,16043,-1113,9,6,1
9,6448,6180,12628,268,9,6,1
18,13429,20096,33525,-6667,9,6,1
1,55427,49797,105224,5630,9,6,1
17,7624,6746,14370,878,9,6,1
8,9089,8465,17554,624,9,6,1
18,7884,8407,16291,-523,9,6,1
9,10358,11360,21718,-1002,9,6,1
11,13841,13808,27649,33,9,6,1
1,36755,40980,77735,-4225,9,6,1
3,21675,20478,42153,1197,9,6,1
22,3698,4005,7703,-307,9,6,1
11,6177,5912,12089,265,9,6,1
11,2910,2674,5584,236,9,6,1
11,2793,2576,5369,217,9,6,1
10,288,288,576,0,9,6,1
19,4691,4382,9073,309,9,6,1
14,8004,8064,16068,-60,9,6,1
12,2010,1698,3708,312,9,6,1
22,2576,2458,5034,118,9,6,1
22,5993,5464,11457,529,9,6,1
14,27345,27190,54535,155,9,6,1
19,2341,2151,4492,190,9,6,1
4,6580,6029,12609,551,9,6,1
11,4177,4025,8202,152,9,6,1
7,8585,8196,16781,389,9,6,1
9,5043,5248,10291,-205,9,6,1
18,13194,13330,26524,-136,9,6,1
6,12426,12248,24674,178,9,6,1
21,4221,3396,7617,825,9,6,1
13,2844,3024,5868,-180,9,6,1
18,11563,12462,24025,-899,9,6,1
2,14684,15499,30183,-815,9,6,1
11,31270,33423,64693,-2153,9,6,1
18,7504,6302,13806,1202,9,6,1
18,12128,12910,25038,-782,9,6,1
3,34064,33951,68015,113,9,6,1
7,5247,4830,10077,417,9,6,1
3,15258,14729,29987,529,9,6,1
6,16695,16603,33298,92,9,6,1
19,3981,3584,7565,397,9,6,1
0,23587,23852,47439,-265,9,6,1
1,23488,23310,46798,178,9,6,1
18,4598,4482,9080,116,9,6,1
4,6664,6845,13509,-181,9,6,1
11,9143,7681,16824,1462,9,6,1
4,4408,4596,9004,-188,9,6,1
21,1757,1563,3320,194,9,6,1
15,2160,2052,4212,108,9,6,1
8,28280,27753,56033,527,9,6,1
1,1767,1905,3672,-138,9,6,1
1,14512,14792,29304,-280,9,6,1
5,8691,9031,17722,-340,9,6,1
1,24815,23989,48804,826,9,6,1
6,15741,14777,30518,964,9,6,1
11,4024,3889,7913,135,9,6,1
1,46632,46178,92810,454,9,6,1
10,1519,1361,2880,158,9,6,1
20,1623,2105,3728,-482,9,6,1
1,56529,53537,110066,2992,9,6,1
8,4519,3893,8412,626,9,6,1
8,3963,3724,7687,239,9,6,1
8,7133,6831,13964,302,9,6,1
2,27614,29214,56828,-1600,9,6,1
1,3279,3316,6595,-37,9,6,1
0,13599,13097,26696,502,9,6,1
22,2205,2107,4312,98,9,6,1
3,15863,17196,33059,-1333,9,6,1
25,189,171,360,18,9,6,1
12,8833,7889,16722,944,9,6,1
4,14233,11322,25555,2911,9,6,1
1,10209,10461,20670,-252,9,6,1
24,2599,2543,5142,56,9,6,1
1,38226,39092,77318,-866,9,6,1
13,1047,1329,2376,-282,9,6,1
19,1743,1677,3420,66,9,6,1
6,11677,10808,22485,869,9,6,1
7,4071,4368,8439,-297,9,6,1
3,28994,26920,55914,2074,9,6,1
24,2508,2340,4848,168,9,6,1
24,2798,2534,5332,264,9,6,1
25,552,550,1102,2,9,6,1
4,14218,13683,27901,535,9,6,1
1,11026,10187,21213,839,9,6,1
2,20908,22045,42953,-1137,9,6,1
21,11601,10296,21897,1305,9,6,1
5,15077,15459,30536,-382,9,6,1
11,26231,25815,52046,416,9,6,1
7,19018,16701,35719,2317,9,6,1
2,32787,35517,68304,-2730,9,6,1
18,18118,20526,38644,-2408,9,6,1
4,6953,6779,13732,174,9,6,1
13,7850,7734,15584,116,9,6,1
19,348,271,619,77,9,6,1
18,25126,26249,51375,-1123,9,6,1
2,13241,12626,25867,615,9,6,1
5,3763,3690,7453,73,9,6,1
25,1612,1646,3258,-34,9,6,1
25,3016,2887,5903,129,9,6,1
2,36457,40056,76513,-3599,9,6,1
25,707,614,1321,93,9,6,1
12,7548,7206,14754,342,9,6,1
1,7019,7100,14119,-81,9,6,1
8,10434,10604,21038,-170,9,6,1
4,7708,7514,15222,194,9,6,1
25,2543,2443,4986,100,9,6,1
6,18231,18923,37154,-692,9,6,1
19,772,766,1538,6,9,6,1
9,10592,10976,21568,-384,9,6,1
4,11767,12766,24533,-999,9,6,1
4,28704,32125,60829,-3421,9,6,1
8,29225,30294,59519,-1069,9,6,1
10,2171,2167,4338,4,9,6,1
14,29241,28967,58208,274,9,6,1
1,48639,55214,103853,-6575,9,6,1
5,3890,4425,8315,-535,9,6,1
19,4240,4255,8495,-15,9,6,1
2,35220,33349,68569,1871,9,6,1
8,19297,17703,37000,1594,9,6,1
11,35095,37443,72538,-2348,9,6,1
1,22601,23747,46348,-1146,9,6,1
4,4313,4345,8658,-32,9,6,1
4,10425,10678,21103,-253,9,6,1
16,3235,3189,6424,46,9,6,1
18,8603,8673,17276,-70,9,6,1
4,3767,3783,7550,-16,9,6,1
2,6228,5484,11712,744,9,6,1
14,11787,10747,22534,1040,9,6,1
18,11786,9912,21698,1874,9,6,1
4,21996,23674,45670,-1678,9,6,1
19,3160,2937,6097,223,9,6,1
25,264,275,539,-11,9,6,1
11,9371,9371,18742,0,9,6,1
11,3810,3560,7370,250,9,6,1
21,7677,7483,15160,194,9,6,1
2,9159,9167,18326,-8,9,6,1
12,50,32,82,18,9,6,1
14,7274,6698,13972,576,9,6,1
6,11140,10365,21505,775,9,6,1
24,3360,3446,6806,-86,9,6,1
4,4613,3900,8513,713,9,6,1
9,6269,6346,12615,-77,9,6,1
4,4493,5088,9581,-595,9,6,1
1,16474,13323,29797,3151,9,6,1
12,15497,16366,31863,-869,9,6,1
12,10090,10130,20220,-40,9,6,1
1,3288,3260,6548,28,9,6,1
1,2732,2772,5504,-40,9,6,1
6,6119,5811,11930,308,9,6,1
25,1498,1497,2995,1,9,6,1
11,28284,31610,59894,-3326,9,6,1
4,15199,14729,29928,470,9,6,1
25,611,580,1191,31,9,6,1
16,7470,7467,14937,3,9,6,1
13,7236,6656,13892,580,9,6,1
23,11412,10778,22190,634,9,6,1
25,306,313,619,-7,9,6,1
19,4150,4371,8521,-221,9,6,1
23,11461,10939,22400,522,9,6,1
12,8736,8076,16812,660,9,6,1
5,13800,13107,26907,693,9,6,1
19,2713,2483,5196,230,9,6,1
5,4752,4991,9743,-239,9,6,1
13,3039,2580,5619,459,9,6,1
2,10708,11091,21799,-383,9,6,1
1,23473,23808,47281,-335,9,6,1
4,6503,6768,13271,-265,9,6,1
1,13993,13982,27975,11,9,6,1
1,41793,43721,85514,-1928,9,6,1
12,1916,1585,3501,331,9,6,1
5,17660,17341,35001,319,9,6,1
11,8785,8800,17585,-15,9,6,1
12,18192,18916,37108,-724,9,6,1
1,16902,18439,35341,-1537,9,6,1
10,1134,952,2086,182,9,6,1
18,5515,5134,10649,381,9,6,1
6,16060,15372,31432,688,9,6,1
10,2376,2406,4782,-30,9,6,1
12,4675,3388,8063,1287,9,6,1
3,8784,8938,17722,-154,9,6,1
5,10222,10498,20720,-276,9,6,1
17,24065,24826,48891,-761,9,6,1
14,3254,2440,5694,814,9,6,1
19,911,1447,2358,-536,9,6,1
16,6956,6589,13545,367,9,6,1
16,3360,3266,6626,94,9,6,1
19,5313,5717,11030,-404,9,6,1
19,6620,6397,13017,223,9,6,1
13,9692,9335,19027,357,9,6,1
2,10903,10504,21407,399,9,6,1
13,16,14,30,2,9,6,1
1,60953,61273,122226,-320,9,6,1
7,12830,15080,27910,-2250,9,6,1
1,14787,14197,28984,590,9,6,1
1,21250,21134,42384,116,9,6,1
2,5261,4881,10142,380,9,6,1
6,9434,9230,18664,204,9,6,1
6,2388,845,3233,1543,9,6,1
7,16958,16124,33082,834,9,6,1
4,18768,18432,37200,336,9,6,1
22,4929,4403,9332,526,9,6,1
23,6759,6880,13639,-121,9,6,1
17,11115,11180,22295,-65,9,6,1
21,10150,10300,20450,-150,9,6,1
18,16712,17592,34304,-880,9,6,1
0,20745,21710,42455,-965,9,6,1
14,11065,10508,21573,557,9,6,1
0,33890,33998,67888,-108,9,6,1
2,10071,11693,21764,-1622,9,6,1
0,25424,22947,48371,2477,9,6,1
4,12185,12361,24546,-176,9,6,1
0,23491,23391,46882,100,9,6,1
1,12099,13489,25588,-1390,9,6,1
9,4219,4344,8563,-125,9,6,1
